Uniprot_ID,Gene_ID,THSA,RHSA,LHPSA,length,Gene,Tissue,NX,Median_NX,rows,Expression
O60477,BRINP1,10264.12715992033,0.2464999008106885,1247.199980222698,761,ENSG00000078725,cerebral cortex,47.0,1.2,4267,D
O43704,SULT1B1,3095.779772350192,0.206615307029388,859.2273906316698,296,ENSG00000173597,small intestine,137.6,1.2,4268,D
Q5VZY2,PLPP4,7606.005336436627,0.4582016197035706,5806.09276057276,271,ENSG00000203805,pons and medulla,26.5,1.2,4269,D
Q9NXZ2,DDX43,7813.532091316584,0.20504589267133905,882.6186463269493,648,ENSG00000080007,testis,35.2,1.2,4270,D
Q6DN72,FCRL6,8588.497734862562,0.31473491671106546,1950.296668158664,434,ENSG00000181036,T-cells,39.4,1.2,4271,D
Q7Z6J6,FRMD5,10894.631297495958,0.2855390024117863,2301.423046496429,570,ENSG00000171877,heart muscle,48.9,1.2,4272,D
O00144,FZD9,13312.760398855806,0.4057799336429166,6773.703427960926,591,ENSG00000188763,skeletal muscle,14.4,1.2,4273,D
P10966,CD8B,6146.832736498117,0.3810191377593316,3919.7630493942106,210,ENSG00000172116,T-cells,132.1,1.2,4274,D
Q14680,MELK,9201.48258925975,0.2460710955484748,1247.199980222698,651,ENSG00000165304,thymus,42.4,1.2,4275,D
Q8N485,LIX1,4031.745147278905,0.25149726676461376,1247.199980222698,282,ENSG00000145721,cerebral cortex,35.9,1.2,4276,D
O14764,GABRD,11320.459718585013,0.4202435283544589,6773.703427960926,452,ENSG00000187730,cerebellum,87.0,1.2,4277,D
Q3KP66,INAVA,12913.650578269353,0.2460101506353801,1247.199980222698,663,ENSG00000163362,small intestine,62.3,1.2,4278,D
Q9H3S3,TMPRSS5,8678.339286437631,0.33240511772837944,2121.5924778752633,457,ENSG00000166682,basal ganglia,24.0,1.2,4279,D
Q13064,MKRN3,10575.298418653008,0.3132069668742732,2301.423046496429,507,ENSG00000179455,midbrain,14.4,1.2,4280,D
O00219,HAS3,11828.263355764755,0.4472931945724079,6773.703427960926,553,ENSG00000103044,urinary bladder,22.9,1.2,4281,D
A6NGB7,TMEM221,10500.171068641544,0.4523360643331558,6773.703427960926,291,ENSG00000188051,ovary,11.4,1.2,4282,D
Q8WZ33,MAFIP,4426.306177294254,0.4174437390328311,4194.045714285714,124,ENSG00000274847,dendritic cells,10.5,1.25,4283,D
P0DMP2,SRGAP2B,9817.721438351273,0.2832924708618153,2237.9974092415273,458,ENSG00000196369,monocytes,9.6,1.25,4284,D
O95677,EYA4,7277.933456534148,0.21467391626770527,955.0750302085603,639,ENSG00000112319,skeletal muscle,65.6,1.3,4285,D
Q8IUS5,EPHX4,6863.090179529785,0.3588472511508,2664.451905059917,362,ENSG00000172031,cerebral cortex,20.7,1.3,4286,D
A1A5B4,ANO9,15640.382655704023,0.372377100266024,3757.2386779156673,782,ENSG00000185101,small intestine,69.4,1.3,4287,D
Q9BZJ3,TPSD1,5191.565890148278,0.3697675189200479,2487.7519050599176,242,ENSG00000095917,lung,17.0,1.3,4288,D
Q96PD7,DGAT2,7523.778141364455,0.35976365085209205,2664.451905059917,388,ENSG00000062282,adipose tissue,104.3,1.3,4289,D
O43482,OIP5,5070.649848526717,0.3333714092191117,2061.227122788891,229,ENSG00000104147,testis,41.7,1.3,4290,D
P04234,CD3D,5271.361773997545,0.3892521112922304,3747.7940089901695,171,ENSG00000167286,thymus,181.4,1.3,4291,D
Q6UW01,CBLN3,4870.633520376682,0.3801675920633119,3268.402146245073,205,ENSG00000139899,cerebellum,105.2,1.3,4292,D
Q8NBT3,TMEM145,12838.022872695326,0.4499363773799638,6773.703427960926,493,ENSG00000167619,cerebellum,74.5,1.3,4293,D
P53350,PLK1,7634.303724318743,0.2404534684370344,1247.199980222698,603,ENSG00000166851,thymus,83.9,1.3,4294,D
O15553,MEFV,12592.561727184055,0.2289143585008712,1099.636679319052,781,ENSG00000103313,spleen,23.3,1.3,4295,D
E9PIF3,NPIPA2,4783.88696862459,0.2023214355683937,882.6186463269493,369,ENSG00000254852,cerebellum,11.8,1.3,4296,D
Q96E17,RAB3C,3744.901429319381,0.2527014694238952,1247.199980222698,227,ENSG00000152932,cerebral cortex,47.4,1.3,4297,D
P53674,CRYBB1,3636.956102627515,0.2475213674229869,1247.199980222698,252,ENSG00000100122,epididymis,17.4,1.3,4298,D
Q8TDW5,SYTL5,12318.729156941166,0.2278202123460584,1015.9811433131842,730,ENSG00000147041,placenta,17.0,1.3,4299,D
Q8N8Z3,PRR26,3123.073474884033,0.21339174036536496,899.7821044753091,221,ENSG00000180525,colon,18.8,1.3,4300,D
Q5T9C9,PIP5KL1,5964.83253827095,0.2632320282749776,1247.199980222698,394,ENSG00000167103,salivary gland,8.7,1.3,4301,D
P51168,SCNN1B,13710.694595757132,0.35973647535354475,3757.2386779156673,640,ENSG00000168447,esophagus,42.4,1.3,4302,D
P03372,ESR1,9748.985190561416,0.2752072843820311,2237.9974092415273,595,ENSG00000091831,endometrium,68.9,1.3,4303,D
Q9BWT6,MND1,2683.1323698371657,0.1926862279424815,794.1807177378198,205,ENSG00000121211,thymus,28.5,1.3,4304,D
P18089,ADRA2B,11159.04332662523,0.3769286662520416,4169.395184764982,450,ENSG00000274286,breast,8.1,1.3,4305,D
Q9UM19,HPCAL4,2907.500782337785,0.24667223345547204,1080.303965428405,191,ENSG00000116983,cerebral cortex,80.4,1.3,4306,D
Q8N1C3,GABRG1,11009.964890348909,0.3994582323126231,5802.641233616372,465,ENSG00000163285,cerebral cortex,35.7,1.3,4307,D
Q96NI6,LRFN5,13135.357659310102,0.2782310552647159,2237.9974092415273,719,ENSG00000165379,parathyroid gland,38.4,1.3,4308,D
Q4JDL3,PTPN20,6153.136951544881,0.24474217892018305,1247.199980222698,420,ENSG00000204179,testis,13.2,1.3,4309,D
Q8N145,LGI3,7313.950706306097,0.2787257167787844,1656.4306363857788,548,ENSG00000168481,cerebral cortex,52.2,1.3,4310,D
Q8IYS5,OSCAR,6658.219970220326,0.3445925326285054,2139.9918975636656,282,ENSG00000170909,lung,40.4,1.3,4311,D
Q12952,FOXL1,6552.493010360001,0.2618177859618716,1247.199980222698,345,ENSG00000176678,gallbladder,15.8,1.3,4312,D
Q9H0E7,USP44,10785.526841524248,0.2547376866058197,1247.199980222698,712,ENSG00000136014,testis,26.8,1.3,4313,D
P06127,CD5,9462.616645249722,0.2899772190007959,2301.423046496429,495,ENSG00000110448,thymus,96.2,1.3,4314,D
A6XGL0,YJEFN3,4501.984328836203,0.2774619398323457,1656.4306363857788,299,ENSG00000250067,basal ganglia,47.8,1.3,4315,D
Q9BX46,RBM24,5383.6400663584445,0.3942480059260495,3747.7940089901695,236,ENSG00000112183,skeletal muscle,153.8,1.3,4316,D
Q99502,EYA1,6422.812673309446,0.20655177122367185,882.6186463269493,592,ENSG00000104313,parathyroid gland,45.5,1.3,4317,D
Q5SZI1,LDLRAD2,6245.109314814209,0.33352776655067623,2061.227122788891,272,ENSG00000187942,salivary gland,5.7,1.3,4318,D
Q8TBG4,ETNPPL,5295.926129227879,0.2188001422133302,985.4477567000637,499,ENSG00000164089,liver,111.0,1.3,4319,D
Q92526,CCT6B,7061.167818361519,0.2714530181858861,1561.9385202765454,530,ENSG00000132141,testis,71.5,1.3,4320,D
P29459,IL12A,4539.458005812764,0.32241960847341805,1889.931313072292,219,ENSG00000168811,esophagus,10.1,1.3,4321,D
Q9BU68,PRR15L,1888.4308240920307,0.20520135937500392,720.9890306112205,103,ENSG00000167183,small intestine,113.1,1.3,4322,D
Q9Y5M6,OCLM,3545.806453284621,0.7409137149042039,2929.1309523809527,44,ENSG00000262180,bone marrow,6.2,1.3,4323,D
Q8NAU1,FNDC5,5818.831154376268,0.3392639348870615,2139.9918975636656,212,ENSG00000160097,skeletal muscle,110.0,1.3,4324,D
B2CW77,KLLN,3079.4521271079775,0.2372735642668575,1196.932987815963,178,ENSG00000227268,skeletal muscle,7.4,1.3,4325,D
Q9UQM7,CAMK2A,5659.906395536661,0.2337080404335158,1247.199980222698,478,ENSG00000070808,cerebral cortex,105.7,1.3,4326,D
Q86Y01,DTX1,10966.552262902258,0.27005425424865825,2067.0458375402945,620,ENSG00000135144,lymph node,13.3,1.3,4327,D
Q6VUC0,TFAP2E,10746.256482377648,0.3523972712467409,3757.2386779156673,442,ENSG00000116819,cerebellum,22.0,1.3,4328,D
Q8IYB4,PEX5L,9822.858087542652,0.2282933193380249,1075.03383732115,626,ENSG00000114757,parathyroid gland,60.1,1.3,4329,D
P42681,TXK,7086.02369737029,0.25280803060976625,1247.199980222698,527,ENSG00000074966,lymph node,49.1,1.3,4330,D
Q5VXU1,NKAIN2,7803.831434449553,0.5352542538948546,5929.293720168721,208,ENSG00000188580,cerebral cortex,43.2,1.3,4331,D
Q9BQI7,PSD2,10973.887623730305,0.2250356968207969,1015.9811433131842,771,ENSG00000146005,cerebral cortex,52.4,1.3,4332,D
Q96GD4,AURKB,4794.19902195632,0.2533155352169373,1247.199980222698,344,ENSG00000178999,thymus,59.9,1.3,4333,D
Q8N2R0,OSR2,6023.826320940255,0.2739033584844574,1656.4306363857788,312,ENSG00000164920,endometrium,47.9,1.3,4334,D
Q96GR2,ACSBG1,8007.898195114732,0.2341247251537728,1247.199980222698,724,ENSG00000103740,spinal cord,40.5,1.3,4335,D
P11086,PNMT,3905.953867924211,0.27285171723936835,1656.4306363857788,282,ENSG00000141744,adrenal gland,94.6,1.3,4336,D
Q9H2S1,KCNN2,14852.725815194844,0.3672237222775721,3757.2386779156673,579,ENSG00000080709,liver,33.2,1.3,4337,D
O15540,FABP7,2071.276982861757,0.26653724877644885,890.014502171317,132,ENSG00000164434,cerebral cortex,62.7,1.3,4338,D
P30203,CD6,12985.538923954975,0.2857877522402314,2301.423046496429,668,ENSG00000013725,thymus,58.1,1.3,4339,D
Q9BQ16,SPOCK3,8582.078986421227,0.2849518926842766,1780.221628727053,436,ENSG00000196104,parathyroid gland,184.6,1.3,4340,D
P22674,CCNO,5748.221622410416,0.2632454156101205,1247.199980222698,350,ENSG00000152669,ductus deferens,28.1,1.3,4341,D
O95741,CPNE6,5728.898017495868,0.20709652510000634,882.6186463269493,557,ENSG00000100884,cerebral cortex,41.8,1.3,4342,D
P02654,APOC1,3095.84353877008,0.3880967548622177,2398.998687020473,83,ENSG00000130208,liver,702.7,1.3,4343,D
Q9H069,DRC3,9072.645383030176,0.27630026769548555,2237.9974092415273,523,ENSG00000171962,fallopian tube,46.9,1.3,4344,D
Q15761,NPY5R,10729.342182269687,0.4103685672528754,6773.703427960926,445,ENSG00000164129,spleen,13.6,1.3,4345,D
Q92485,SMPDL3B,5575.016445767878,0.2940598992998781,1719.856273640681,455,ENSG00000130768,pancreas,48.0,1.3,4346,D
O95661,DIRAS3,3624.6644199937573,0.25975327398384,1247.199980222698,229,ENSG00000162595,basal ganglia,49.9,1.3,4347,D
Q9GZV7,HAPLN2,5239.12042416632,0.2851124964940613,1719.856273640681,340,ENSG00000132702,spinal cord,108.1,1.3,4348,D
Q86XD5,FAM131B,6267.197441396121,0.26085521106519194,1247.199980222698,332,ENSG00000159784,cerebral cortex,47.1,1.3,4349,D
Q6ZWB6,KCTD8,7182.810021498803,0.21630686957532266,955.0750302085603,473,ENSG00000183783,cerebellum,19.5,1.3,4350,D
A6NGH7,CCDC160,6097.225505521892,0.2312448580541949,1099.636679319052,325,ENSG00000203952,salivary gland,21.9,1.3,4351,D
Q13237,PRKG2,9398.907612895966,0.21583816588670288,955.0750302085603,762,ENSG00000138669,small intestine,34.3,1.3,4352,D
O43903,GAS2,4647.731124371289,0.23096339078831365,1099.636679319052,313,ENSG00000148935,liver,37.2,1.3,4353,D
P32248,CCR7,10238.4603919357,0.4895380519564444,6729.203427960926,378,ENSG00000126353,T-cells,252.3,1.3,4354,D
P02787,TF,7019.767219164971,0.22144116696444355,1015.9811433131842,698,ENSG00000091513,liver,711.5,1.3,4355,D
Q1MX18,INSC,7079.449721571806,0.2460611864928744,1247.199980222698,579,ENSG00000188487,retina,10.3,1.3,4356,D
Q8TF64,GIPC3,4289.977174758913,0.2243219225430891,1015.9811433131842,312,ENSG00000179855,vagina,13.0,1.3,4357,D
Q8N1N0,CLEC4F,9161.872309610251,0.26177364359901234,1247.199980222698,589,ENSG00000152672,lung,9.0,1.3,4358,D
Q70YC5,ZNF365,9114.195344737174,0.2751840260113708,2237.9974092415273,407,ENSG00000138311,cerebral cortex,41.3,1.3,4359,D
Q96DX5,ASB9,3888.610820162296,0.249931986051596,1247.199980222698,294,ENSG00000102048,testis,21.0,1.3,4360,D
O15391,YY2,6008.829927265645,0.22377128972228366,1015.9811433131842,372,ENSG00000230797,testis,9.5,1.3,4361,D
Q9UIU6,SIX4,12971.758007919787,0.2631411505849681,1247.199980222698,781,ENSG00000100625,parathyroid gland,20.4,1.3,4362,D
Q8IUQ0,CLVS1,5818.5697708845155,0.26904203023682444,1485.4790646845458,354,ENSG00000177182,cerebellum,33.8,1.3,4363,D
Q9Y6Q1,CAPN6,6564.75078020692,0.2172159662487576,955.0750302085603,641,ENSG00000077274,placenta,173.5,1.3,4364,D
Q9GZX3,CHST6,6754.633306124805,0.31244025342299603,1719.856273640681,395,ENSG00000183196,corpus callosum,22.6,1.3,4365,D
Q9BZV2,SLC19A3,13112.372241306299,0.4729715389589341,6773.703427960926,496,ENSG00000135917,breast,78.2,1.3,4366,D
Q8IY51,TIGD4,6813.973668584227,0.2257429119988731,1015.9811433131842,512,ENSG00000169989,pituitary gland,14.1,1.3,4367,D
Q6T311,ARL9,2434.397460037471,0.24614083981497165,862.4763812734966,187,ENSG00000196503,testis,12.6,1.3,4368,D
Q6SJ93,FAM111B,8931.596583858136,0.2072674521830991,882.6186463269493,734,ENSG00000189057,thymus,43.9,1.3,4369,D
Q92731,ESR2,8693.154044023151,0.26871188276083835,1545.8444197709186,530,ENSG00000140009,testis,30.2,1.3,4370,D
Q9UBU7,DBF4,10525.38862376213,0.2200470715730141,985.4477567000637,674,ENSG00000006634,testis,34.2,1.3,4371,D
P49682,CXCR3,9559.651291790597,0.4724808482766808,6729.203427960926,368,ENSG00000186810,dendritic cells,61.7,1.3,4372,D
Q9Y691,KCNMB2,6864.454480797054,0.4072763553341407,5761.3406238206235,235,ENSG00000197584,epididymis,36.8,1.3,4373,D
Q96EK2,PHF21B,8603.486739450693,0.2340284081596083,1247.199980222698,531,ENSG00000056487,pituitary gland,17.9,1.3,4374,D
P26022,PTX3,7020.161255335809,0.3237116735674977,1889.931313072292,381,ENSG00000163661,urinary bladder,77.0,1.3,4375,D
P07550,ADRB2,10145.50833738446,0.4043718945915864,6773.703427960926,413,ENSG00000169252,T-cells,34.6,1.3,4376,D
Q6ICG8,WBP2NL,6365.846638393402,0.3350681910601101,2139.9918975636656,309,ENSG00000183066,testis,24.8,1.3,4377,D
Q9NZI2,KCNIP1,4190.642769837379,0.2837606312660458,1656.4306363857788,227,ENSG00000182132,cerebral cortex,31.2,1.3,4378,D
P47992,XCL1,3454.3555837541808,0.34371408487298105,2139.9918975636656,114,ENSG00000143184,NK-cells,33.8,1.3,4379,D
Q96PC2,IP6K3,5047.39293525517,0.2217172675755972,1015.9811433131842,410,ENSG00000161896,skeletal muscle,87.9,1.3,4380,D
P54829,PTPN5,10338.381020659212,0.2864334457245822,2301.423046496429,565,ENSG00000110786,basal ganglia,70.0,1.3,4381,D
Q8TAE6,PPP1R14C,3623.994496646524,0.2433898416293306,1247.199980222698,165,ENSG00000198729,heart muscle,50.0,1.3,4382,D
P08588,ADRB1,12796.033795103423,0.4067248911697325,6773.703427960926,477,ENSG00000043591,heart muscle,48.0,1.3,4383,D
Q92637,FCGR1B,7165.246645274759,0.345286056186172,2139.9918975636656,280,ENSG00000198019,epididymis,36.9,1.3,4384,D
Q8IV16,GPIHBP1,3436.004559418559,0.23045575916045435,1099.636679319052,184,ENSG00000277494,adipose tissue,47.6,1.35,4385,D
Q9UL17,TBX21,10611.487024766206,0.2919833157560457,2301.423046496429,535,ENSG00000073861,spleen,17.7,1.4,4386,D
Q8TAI7,RHEBL1,2903.9358729571104,0.27404321679615057,1389.9900316545868,183,ENSG00000167550,granulocytes,10.6,1.4,4387,D
Q4G0Z9,MCMDC2,8775.454015091065,0.2753736637550738,1716.7959914721512,681,ENSG00000178460,testis,32.8,1.4,4388,D
P05937,CALB1,3617.782992756368,0.2345434479622355,1247.199980222698,261,ENSG00000104327,kidney,121.9,1.4,4389,D
Q9NVP2,ASF1B,4310.543718090653,0.3320498941409711,2061.227122788891,202,ENSG00000105011,testis,45.2,1.4,4390,D
Q96MS3,GLT1D1,3736.2266454637056,0.2380280627363117,1247.199980222698,346,ENSG00000151948,bone marrow,25.4,1.4,4391,D
Q9NPZ5,B3GAT2,5877.605731195213,0.2823347124647935,1656.4306363857788,323,ENSG00000112309,cerebral cortex,27.2,1.4,4392,D
Q13588,GRAP,2834.274546319247,0.22189791266162376,973.5903968849697,217,ENSG00000154016,T-cells,37.3,1.4,4393,D
P51813,BMX,8098.468169045448,0.21980138867544896,985.4477567000637,675,ENSG00000102010,epididymis,57.1,1.4,4394,D
Q9H2B4,SLC26A1,14627.0687772274,0.4106182407898011,6773.703427960926,701,ENSG00000145217,liver,45.4,1.4,4395,D
Q9UBL6,CPNE7,7519.878425291179,0.24824503083054256,1247.199980222698,633,ENSG00000178773,ductus deferens,34.5,1.4,4396,D
Q5GAN6,RNASE10,5800.968892040847,0.3448278335851394,2139.9918975636656,216,ENSG00000182545,skin,4.2,1.4,4397,D
O15354,GPR37,13543.070506587625,0.3861934324752656,5373.887662187801,613,ENSG00000170775,corpus callosum,62.4,1.4,4398,D
Q5VU57,AGBL4,6103.247403529287,0.2388079382148745,1247.199980222698,503,ENSG00000186094,pituitary gland,31.5,1.4,4399,D
Q9NQ86,TRIM36,10636.533494877807,0.24836764759702634,1247.199980222698,728,ENSG00000152503,testis,88.8,1.4,4400,D
P09919,CSF3,4276.692881152035,0.3583743746689598,2487.7519050599176,207,ENSG00000108342,lung,60.9,1.4,4401,D
C9JN71,ZNF878,6147.636622551084,0.18439956101885666,882.6186463269493,531,ENSG00000257446,kidney,7.7,1.4,4402,D
Q8N336,ELMOD1,5340.530326908825,0.29252817387597885,1719.856273640681,334,ENSG00000110675,cerebral cortex,51.1,1.4,4403,D
Q9Y5Y4,PTGDR2,10078.38852016032,0.4266594071458534,6773.703427960926,395,ENSG00000183134,granulocytes,51.8,1.4,4404,D
A6NFU0,FAM187A,8157.333881565925,0.3442864843410172,2612.347252650038,413,ENSG00000214447,testis,37.0,1.4,4405,D
Q9C0H6,KLHL4,8970.50278717726,0.2348181915510693,1247.199980222698,718,ENSG00000102271,adrenal gland,34.4,1.4,4406,D
Q9UMX6,GUCA1B,3614.119160750509,0.2879112591758708,1719.856273640681,200,ENSG00000112599,retina,88.4,1.4,4407,D
Q5JTD7,LRRC73,4277.213020354509,0.2520870556490798,1247.199980222698,316,ENSG00000204052,testis,31.6,1.4,4408,D
Q9BQT8,SLC25A21,7359.1884263366455,0.4564180992660943,5857.3158374958375,299,ENSG00000183032,testis,25.6,1.4,4409,D
O94772,LY6H,4374.934194421769,0.45383864616034997,4427.834047619048,140,ENSG00000176956,hippocampal formation,58.2,1.4,4410,D
Q15762,CD226,6826.8520258665085,0.30733824982694163,1719.856273640681,336,ENSG00000150637,parathyroid gland,82.5,1.4,4411,D
Q8N5V2,NGEF,10325.06559559703,0.20576874555096905,882.6186463269493,710,ENSG00000066248,basal ganglia,55.6,1.4,4412,D
Q8N1A0,KRT222,6205.741024270653,0.2674753939797223,1485.4790646845458,295,ENSG00000213424,cerebral cortex,21.7,1.4,4413,D
Q93038,TNFRSF25,11236.495855197305,0.3678534408185367,3757.2386779156673,417,ENSG00000215788,tonsil,26.0,1.4,4414,D
P78369,CLDN10,7020.885764780644,0.4802907950385196,5696.648957153958,228,ENSG00000134873,pancreas,97.3,1.4,4415,D
Q8N9V6,ANKRD53,9234.54848025143,0.2522479869412853,1247.199980222698,530,ENSG00000144031,testis,19.9,1.4,4416,D
Q5FYB1,ARSI,7096.1925363928085,0.2747530079529775,1656.4306363857788,569,ENSG00000183876,placenta,24.2,1.4,4417,D
A6NC51,TMEM150B,7740.993886989356,0.5734466563237129,5830.0637201687205,233,ENSG00000180061,duodenum,37.0,1.4,4418,D
O43825,B3GALT2,7601.189909100529,0.2984522655512593,1719.856273640681,422,ENSG00000162630,cerebral cortex,32.9,1.4,4419,D
Q6ZT52,FAM43B,6424.342690885071,0.2501534715591765,1247.199980222698,329,ENSG00000183114,adrenal gland,21.9,1.4,4420,D
Q5GH76,XKR4,17662.262454131243,0.4206631888566639,6773.703427960926,650,ENSG00000206579,amygdala,18.7,1.4,4421,D
Q96R45,OR2A7,9231.83295176625,0.5540895413024138,6383.191285103785,310,ENSG00000243896,thyroid gland,8.1,1.4,4422,D
Q8N4L1,TMEM151A,10491.959491738678,0.3528650282281246,3757.2386779156673,468,ENSG00000179292,cerebral cortex,48.5,1.4,4423,D
Q9NY25,CLEC5A,4781.90795906484,0.3617863359343302,2487.7519050599176,188,ENSG00000258227,bone marrow,35.8,1.4,4424,D
Q6NUI2,GPAT2,10951.536924988028,0.2829525157480974,2237.9974092415273,795,ENSG00000186281,testis,7.3,1.4,4425,D
C9JE40,PATL2,10162.769910180565,0.2795064486956608,2237.9974092415273,543,ENSG00000229474,T-cells,16.7,1.4,4426,D
Q7Z404,TMC4,16623.868435448407,0.4381195894575058,6773.703427960926,712,ENSG00000167608,seminal vesicle,49.1,1.4,4427,D
Q9NQ35,NRIP3,4358.365729171039,0.2489897726617808,1247.199980222698,241,ENSG00000175352,testis,30.3,1.4,4428,D
Q6UXX9,RSPO2,4554.296163344383,0.25174180440213884,1247.199980222698,243,ENSG00000147655,cerebral cortex,27.0,1.4,4429,D
I6L899,GOLGA8R,11176.719088348738,0.2279534493212872,1043.8673895786558,631,ENSG00000186399,thyroid gland,10.3,1.4,4430,D
Q8N769,C14orf178,2094.7929064840077,0.23440256638309198,862.4763812734966,122,ENSG00000197734,testis,13.7,1.4,4431,D
P82980,RBP5,2258.9642650276433,0.2630964146995551,862.4763812734966,135,ENSG00000139194,kidney,99.9,1.4,4432,D
P0CG31,ZNF286B,7248.988204425574,0.20344243715168744,882.6186463269493,522,ENSG00000249459,cerebellum,6.5,1.4,4433,D
Q9H1R2,DUSP15,3422.496553650497,0.21024613592069155,882.6186463269493,295,ENSG00000149599,testis,75.1,1.4,4434,D
Q8IZU9,KIRREL3,14302.423991307618,0.28874944064845964,2301.423046496429,778,ENSG00000149571,cerebral cortex,28.2,1.4,4435,D
A4GXA9,EME2,6024.62198461592,0.2626488060307531,1247.199980222698,379,ENSG00000197774,basal ganglia,9.9,1.4,4436,D
O75330,HMMR,10740.7241469562,0.20987916419024444,882.6186463269493,724,ENSG00000072571,thymus,54.5,1.4,4437,D
Q6GPH6,ITPRIPL1,9577.65586640835,0.3032132275988317,2301.423046496429,555,ENSG00000198885,testis,19.4,1.4,4438,D
Q9UI32,GLS2,7347.602283462878,0.2423137294833773,1247.199980222698,602,ENSG00000135423,liver,92.2,1.4,4439,D
Q15768,EFNB3,8615.864471173289,0.3283596184537165,1950.296668158664,340,ENSG00000108947,cerebral cortex,34.6,1.4,4440,D
Q8WWY8,LIPH,5441.572302550078,0.2693303904131725,1485.4790646845458,451,ENSG00000163898,small intestine,28.8,1.4,4441,D
P01589,IL2RA,7224.325183442237,0.3118983482140214,1719.856273640681,272,ENSG00000134460,spleen,56.7,1.4,4442,D
Q5DT21,SPINK9,2826.911013960839,0.40892916717190536,1914.1563446969697,86,ENSG00000204909,tongue,65.0,1.4,4443,D
Q9UJQ1,LAMP5,6242.020035940409,0.33715531483812444,2139.9918975636656,280,ENSG00000125869,basal ganglia,105.2,1.4,4444,D
Q1ZYL8,IZUMO4,4628.2025590091935,0.3279261517048962,1889.931313072292,232,ENSG00000099840,testis,108.2,1.4,4445,D
A6NHX0,CASTOR2,4687.898646926881,0.2762046219883056,1656.4306363857788,329,ENSG00000274070,skeletal muscle,28.1,1.4,4446,D
